행정구역명,학원-교습소,학원지정번호,학원명,도로명주소,도로명상세주소,분야명,교습계열명,교습과정목록명,교습과정명,정원합계,일시수용능력인원합계,인당수강료내용,수강료공개여부,기숙사학원여부,도로명우편번호,등록상태명,등록일자,개설일자,적재일시
동작구,학원,3000029513,미래탐구동작학원,서울특별시 동작구 상도로 39,/ 3층/ 4층 (대방동),입시.검정 및 보습,보통교과,보습/입시·논술/,입시·논술,336,216,,Y,N,6954,개원,2017-07-25,2017-07-25,2021-10-17
동작구,학원,3000029526,최강수학학원,서울특별시 동작구 상도로 34,/ 산맥빌딩 5층/6층 (대방동),입시.검정 및 보습,보통교과,보습/,보습,170,79,,Y,N,7055,개원,2017-07-26,2017-07-27,2021-10-17
동작구,교습소,3000029588,능률영어교습소,서울특별시 동작구 여의대방로 30,/ 현대상가 A동 207호 (신대방동),입시.검정 및 보습,보통교과,초등영어,보습,15,5,,Y,N,7064,개원,2017-08-04,2017-08-04,2021-10-17
동작구,학원,3000029788,해커스임용학원,서울특별시 동작구 장승배기로28길 20,/ 1~3층 (노량진동),인문사회(대),인문사회(중),성인고시/,성인고시,600,150,,Y,N,6924,개원,2017-09-04,2017-09-04,2021-10-24
동작구,학원,3000030006,팀노바학원,서울특별시 동작구 사당로16길 7,/ 3층 (사당동),직업기술,컴퓨터,컴퓨터(정보처리/통신기기/인터넷/소프트웨어)/,컴퓨터(정보처리/통신기기/인터넷/소프트웨어),590,118,,Y,N,7011,개원,2017-09-28,2017-09-28,2021-10-17
동작구,학원,3000030169,제우스에듀원격학원,서울특별시 동작구 노량진로23가길 23,/ 201호 (본동/ 래미안 트윈파크),입시.검정 및 보습,보통교과,보습/,보습,0,0,,Y,N,6902,개원,2017-10-30,2017-11-01,2021-10-17
동작구,교습소,3000030202,케이투(K2)영어교습소,서울특별시 동작구 상도로 273,/ 2층 일부,입시.검정 및 보습,보통교과,(고등)영어A,보습,45,5,,Y,N,6968,개원,2017-11-03,2017-11-03,2021-10-17
동작구,교습소,3000030203,김지현영어교습소,서울특별시 동작구 상도로 273,/ 2층 일부,입시.검정 및 보습,보통교과,(초등)영어,보습,8,2,,Y,N,6968,개원,2017-11-03,2017-11-03,2021-10-17
동작구,학원,3000030293,임용닷컴고시학원,서울특별시 동작구 장승배기로 168,/ 202호/302호/8~9층 (노량진동),인문사회(대),인문사회(중),성인고시/,성인고시,5550,404,,Y,N,6922,개원,2017-11-09,2017-11-09,2021-10-17
동작구,학원,3000030430,코시수학학원,서울특별시 동작구 상도로62길 61,/ 2층,입시.검정 및 보습,보통교과,보습/,보습,49,73,,Y,N,7040,개원,2017-11-29,2017-11-29,2021-10-17
동작구,학원,3000030452,임용닷컴2관고시학원,서울특별시 동작구 장승배기로28길 16-1,/ 2~5층 (노량진동),인문사회(대),인문사회(중),성인고시/,성인고시,5550,518,,Y,N,6924,개원,2017-11-30,2017-11-30,2021-10-17
동작구,학원,3000030485,엄마의수학노트학원,서울특별시 동작구 동작대로29길 69,/ 206호 (사당동),입시.검정 및 보습,보통교과,보습/,보습,148,71,,Y,N,6999,개원,2017-12-05,2017-12-05,2021-10-17
동작구,교습소,3000030499,플레이팩토수학교습소,서울특별시 동작구 여의대방로 250,/ 307호 (대방동/ 대림아파트 상가동),입시.검정 및 보습,보통교과,초등수학,보습,6,6,,Y,N,6943,개원,2017-12-05,2017-12-05,2021-10-17
동작구,학원,3000030536,리베르타공무원학습관리학원,서울특별시 동작구 등용로14길 71,/ 2층 (노량진동),인문사회(대),인문사회(중),성인고시/,성인고시,1020,170,,Y,N,6927,개원,2017-12-08,2017-12-08,2021-10-17
동작구,학원,3000030537,해커스공무원자격증학원,서울특별시 동작구 장승배기로28길 20,/ 4~5층 (노량진동),인문사회(대),인문사회(중),성인고시/,성인고시,550,299,,Y,N,6924,개원,2017-12-08,2017-12-08,2021-10-24
동작구,학원,3000030538,미래탐구3관학원,서울특별시 동작구 상도로 49,/ 3층 좌측 (대방동),입시.검정 및 보습,보통교과,보습/입시·논술/,입시·논술,336,71,,Y,N,6954,개원,2017-12-11,2017-12-11,2021-10-17
동작구,학원,3000030565,잇츠리얼타임독서실,서울특별시 동작구 노량진로 140,/ 501호 일부 (노량진동/ 메가스터디타워),독서실,독서실(중),독서실(일반인)/,독서실(일반인),3951,632,,Y,N,6922,개원,2017-12-15,2017-12-15,2021-10-17
동작구,교습소,3000030575,강남미술교습소,서울특별시 동작구 보라매로 94-1,/ 2층 우측 (신대방동),예능(대),예능(중),미술1,미술,40,8,미술1:180000/ 미술2:150000/ 미술3:130000/ 미술4:140000/ 미술5:120000,Y,N,7053,개원,2017-12-15,2017-12-15,2021-10-17
동작구,교습소,3000030576,리드인독서교습소,서울특별시 동작구 보라매로 94-1,/ 2층 좌측 (신대방동),기타(대),기타(중),독서,기타(소),5,5,독서:100000,Y,N,7053,개원,2017-12-15,2017-12-15,2021-10-17
동작구,교습소,3000030674,금문수학교습소,서울특별시 동작구 노량진로6길 70,/ 좌측 (노량진동),입시.검정 및 보습,보통교과,중학수학,보습,16,4,,Y,N,6934,개원,2017-12-26,2017-12-26,2021-10-17
동작구,학원,3000030763,노량진스파르타합격캠프학원,서울특별시 동작구 장승배기로30길 5,/ 2~3층/4층일부/5~6층 (노량진동),인문사회(대),인문사회(중),성인고시/,성인고시,300,297,,Y,N,6922,개원,2018-01-03,2018-01-03,2021-10-17
동작구,학원,3000030802,옳은보습학원,서울특별시 동작구 등용로 38,/ 301~303호 (상도동/ 상도동래미안1차아파트),입시.검정 및 보습,보통교과,보습·논술/,보습·논술,200,106,,Y,N,6937,개원,2018-01-11,2018-01-11,2021-10-17
동작구,학원,3000030837,윌비스1고시학원,서울특별시 동작구 노량진로 196,/ 7~9층 (노량진동),인문사회(대),인문사회(중),성인고시/,성인고시,1800,596,,Y,N,6913,개원,2018-01-15,2018-01-15,2021-10-17
동작구,학원,3000030940,아담리즈수학보라매센터학원,서울특별시 동작구 보라매로5가길 16,/ 608호 (신대방동/ 보라매아카데미타워),기타(대),기타(중),기타(소)/,기타(소),40,67,,Y,N,7071,개원,2018-01-25,2018-01-25,2021-10-17
동작구,학원,3000031016,슈어학원,서울특별시 동작구 대방동길 86,/ 3층 (대방동),입시.검정 및 보습,보통교과,보습/,보습,656,82,,Y,N,6946,개원,2018-02-05,2018-02-05,2021-10-17
동작구,학원,3000031025,잇올스파르타프리미엄독서실,서울특별시 동작구 노량진로 202,/ 10층,독서실,독서실(중),독서실(일반인)/,독서실(일반인),3249,105,,Y,N,6915,개원,2018-02-07,2018-02-07,2021-10-17
동작구,교습소,3000031029,라온수학교습소,서울특별시 동작구 여의대방로10길 59,/ 보라매파크빌아파트 상가동 201호 (신대방동/ 보라매파크빌아파트),입시.검정 및 보습,보통교과,초등저(1~3)수학,보습,12,6,,Y,N,7063,개원,2018-02-08,2018-02-08,2021-10-17
동작구,학원,3000031055,더강한수학학원,서울특별시 동작구 여의대방로 216,/ 지101호,입시.검정 및 보습,보통교과,보습/,보습,92,70,,Y,N,6945,개원,2018-02-09,2018-02-09,2021-10-17
동작구,학원,3000031154,비상잉글리시아이학원,서울특별시 동작구 사당로2가길 102,/ 201~204호 (사당동),입시.검정 및 보습,보통교과,보습/,보습,72,80,,Y,N,7028,개원,2018-02-23,2018-02-23,2021-10-17
동작구,교습소,3000031166,에이스수학교습소,서울특별시 동작구 사당로20길 28,/ 1층 일부(전면 우측) (사당동),입시.검정 및 보습,보통교과,초등수학,보습,10,5,,Y,N,7011,개원,2018-02-27,2018-02-27,2021-10-17
동작구,학원,3000031310,에스디(SD)애견미용학원,서울특별시 동작구 동작대로 49,/ 3층일부/ 4층일부 (사당동),직업기술,일반서비스,애견미용/,애견미용,75,75,,Y,N,7014,개원,2018-03-13,2018-03-13,2021-10-17
동작구,교습소,3000031379,와이수학교습소,서울특별시 동작구 대방동27길 44,/ 1층 일부 (대방동),입시.검정 및 보습,보통교과,중등수학,보습,10,5,,Y,N,6945,개원,2018-03-21,2018-03-21,2021-10-17
동작구,학원,3000031386,팝아트실용음악학원,서울특별시 동작구 사당로 215,/ 701호 (사당동),예능(대),예능(중),음악/,음악,245,49,,Y,N,7004,개원,2018-03-22,2018-03-22,2021-10-17
동작구,학원,3000031387,호크마차일드스터디학원,서울특별시 동작구 사당로23나길 34,/ 3층 (사당동),입시.검정 및 보습,보통교과,보습·논술/,보습·논술,220,68,,Y,N,7007,개원,2018-03-22,2018-03-22,2021-10-17
동작구,교습소,3000031421,나은수학교습소,서울특별시 동작구 여의대방로10길 13,/ 204호 일부(좌측) (신대방동/ 한성아파트),입시.검정 및 보습,보통교과,초등수학1,보습,20,4,초등수학1:100000/ 초등수학2:80000/ 중등수학:250000/ 고등수학1:300000/ 고등수학2:350000,Y,N,7063,개원,2018-03-26,2018-03-26,2021-10-17
동작구,교습소,3000031422,채움영어교습소,서울특별시 동작구 여의대방로 30,/ 현대상가112동 비동 207호 (신대방동/ 현대상가),입시.검정 및 보습,보통교과,초등영어,보습,30,5,,Y,N,7064,개원,2018-03-26,2018-03-26,2021-10-17
동작구,학원,3000031464,인잉글리쉬영어학원,서울특별시 동작구 상도로56길 4,/ 2층 (상도동),입시.검정 및 보습,보통교과,보습/,보습,195,70,,Y,N,7040,개원,2018-03-29,2018-03-29,2021-10-17
동작구,학원,3000031535,독편사대학편입학원,서울특별시 동작구 상도로 233,/ 4층 (상도동/ 농협),인문사회(대),인문사회(중),대학편입/,대학편입,95,147,,Y,N,6921,개원,2018-04-05,2018-04-05,2021-10-17
동작구,교습소,3000031607,황정희감성글쓰기논술교습소,서울특별시 동작구 서달로 130,/ 2층 (흑석동),입시.검정 및 보습,보통교과,초등논술,보습·논술,9,9,초등논술:100000,Y,N,6980,개원,2018-04-16,2018-04-16,2021-10-17
동작구,교습소,3000031646,토론하는아이들날개달기국어교습소,서울특별시 동작구 만양로 19,/ 215호 (노량진동/ 신동아리버파크아파트),입시.검정 및 보습,보통교과,초등국어,보습,12,4,초등국어:90000/ 중등국어:140000/ 고등국어:190000,Y,N,6920,개원,2018-04-24,2018-04-24,2021-10-17
동작구,교습소,3000031647,장영어스토리영어교습소,서울특별시 동작구 여의대방로 30,/ A동 210호 (신대방동/ 현대상가 112동),입시.검정 및 보습,보통교과,초등고학년 영어,보습,9,3,,Y,N,7064,개원,2018-04-24,2018-04-24,2021-10-17
동작구,교습소,3000031797,날자수학교습소,서울특별시 동작구 만양로 19,/ 322호 (노량진동/ 신동아리버파크아파트),입시.검정 및 보습,보통교과,초등수학,보습,21,7,,Y,N,6920,개원,2018-05-17,2018-05-17,2021-10-17
동작구,학원,3000031812,베리타스학원,서울특별시 동작구 여의대방로10길 38,/ 401호 (신대방동/ 보라매롯데낙천대아파트),입시.검정 및 보습,보통교과,보습/,보습,48,71,,Y,N,7064,개원,2018-05-17,2018-05-17,2021-10-17
동작구,학원,3000031884,플레이소프트영재코딩학원,서울특별시 동작구 상도로 16,/ 2층 (대방동/ 보라매빌딩),기타(대),기타(중),컴퓨터(소)/,컴퓨터(소),36,52,,Y,N,7055,개원,2018-05-23,2018-05-23,2021-10-17
동작구,교습소,3000031959,클라쎄성악교습소,서울특별시 동작구 여의대방로 30,/ B동 229호/ 230호 (신대방동/ 현대상가),예능(대),예능(중),,음악,6,2,,Y,N,7064,개원,2018-06-08,2018-06-08,2021-10-17
동작구,학원,3000031961,더원영수학원,서울특별시 동작구 상도로26길 18,/ 4층 (상도동),입시.검정 및 보습,보통교과,보습/,보습,994,71,,Y,N,6956,개원,2018-06-07,2018-06-07,2021-10-17
동작구,학원,3000031995,모두경·김승봉경찰학원,서울특별시 동작구 노량진로 134,/ 5~7층,인문사회(대),인문사회(중),성인고시/,성인고시,28200,292,,Y,N,6922,개원,2018-06-14,2018-06-14,2021-10-17
동작구,교습소,3000032035,윤선생우리집앞영어교실신상도영어교습소,서울특별시 동작구 상도로30길 40,/ 223호 (상도동/ 상도2차두산위브트레지움아파트),입시.검정 및 보습,보통교과,초등영어파닉스,보습,72,8,초등영어파닉스:190000/ 초등영어초급:200000/ 초등영어중급:210000/ 초등영어고급:220000/ 중등영어기본:250000/ 중등영어심화:270000/ 초등영어특강:40000/ 중등영어특강:120000/ 초등영어특강:100000,Y,N,6964,개원,2018-06-20,2018-06-20,2021-10-17
동작구,학원,3000032141,지안공무원2관학원,서울특별시 동작구 노량진로 196,/ 6층,인문사회(대),인문사회(중),성인고시/,성인고시,1400,166,,Y,N,6913,개원,2018-07-03,2018-07-03,2021-10-17
동작구,교습소,3000032160,뮤엠영어삼일초점영어교습소,서울특별시 동작구 사당로23아길 1,/ 2층 일부 (사당동),국제화,외국어,W,실용외국어(유아/초·중·고),81,9,W:210000/ Y:210000/ P:230000/ G:230000/ Blue:230000/ R:250000/ Blue:250000/ E:270000/ E:270000,Y,N,6989,개원,2018-07-05,2018-07-05,2021-10-17
동작구,교습소,3000032194,조이스영어교습소,서울특별시 동작구 만양로 26,/ 건영아파트상가동 202호 (상도동/ 건영아파트),입시.검정 및 보습,보통교과,초등,보습,15,5,,Y,N,6918,개원,2018-07-12,2018-07-12,2021-10-17
동작구,교습소,3000032197,봄의그림미술교습소,서울특별시 동작구 만양로 26,/ 상가 201호일부 (상도동/ 건영아파트),예능(대),예능(중),초등미술,미술,5,5,,Y,N,6918,개원,2018-07-13,2018-07-13,2021-10-17
동작구,학원,3000032246,바니홀연기학원,서울특별시 동작구 양녕로30길 4,/ 3층일부,기타(대),기타(중),연극/,연극,38,61,,Y,N,7035,개원,2018-07-18,2018-07-18,2021-10-17
동작구,교습소,3000032252,그래머스쿨영어교습소,서울특별시 동작구 여의대방로 30,/ 현대상가 112동 A동 208호 (신대방동/ 현대상가),입시.검정 및 보습,보통교과,초등영어,보습,9,3,,Y,N,7064,개원,2018-07-20,2018-07-20,2021-10-17
동작구,교습소,3000032303,이프렙영어교습소,서울특별시 동작구 여의대방로10길 59,/ 보라매파크빌아파트 상가동 203호 (신대방동),입시.검정 및 보습,보통교과,초등영어,보습,15,5,,Y,N,7063,개원,2018-07-26,2018-07-26,2021-10-17
동작구,교습소,3000032385,인트해법수학교습소,서울특별시 동작구 여의대방로10길 59,/ 보라매파크빌아파트상가동 205호,입시.검정 및 보습,보통교과,초등수학,보습,21,7,,,N,7063,개원,2018-08-08,2018-08-08,2021-10-17
동작구,학원,3000032475,수도건축기술학원,서울특별시 동작구 노량진로22길 44,/ 1층 (본동/ 삼성래미안아파트),직업기술,산업기반기술,건축/,건축,1716,34,,Y,N,6915,개원,2018-08-24,2018-09-01,2021-10-17
동작구,교습소,3000032507,그림아트스튜디오사당이수미술교습소,서울특별시 동작구 사당로23길 112,/ 래미안로이파크후면상가 B105호,예능(대),예능(중),초등미술1,미술,35,9,,Y,N,7001,개원,2018-08-31,2018-08-30,2021-10-17
동작구,교습소,3000032518,뮤즈피아노(MUSE PIANO)교습소,서울특별시 동작구 장승배기로10길 130,/ 상도더샵아파트상가B동 204호,예능(대),예능(중),초급1,음악,25,5,,Y,N,6966,개원,2018-08-31,2018-08-31,2021-10-17
동작구,교습소,3000032575,라온영어교습소,서울특별시 동작구 사당로 273-1,/ 201호 일부,입시.검정 및 보습,보통교과,초등영어,보습,50,5,초등영어:200000/ 중등영어A:260000/ 중등영어B:240000/ 중등영어특강:100000/ 고등영어A:320000/ 고등영어B:290000/ 고등영어특강:100000/ 고등영어:350000/ 중등영어C:250000/ 고등영어C:310000,Y,N,7006,개원,2018-09-10,2018-09-10,2021-10-17
동작구,교습소,3000032576,혜창수학교습소,서울특별시 동작구 사당로 273-1,/ 202호 일부,입시.검정 및 보습,보통교과,초등수학,보습,80,8,초등수학:200000/ 중등수학1:250000/ 중등수학2:240000/ 고등수학1:310000/ 고등수학2:290000/ 고등수학특강1:200000/ 고등수학특강2:30000/ 고등수학특강3:60000/ 고3수학:350000/ 고등수학:300000,Y,N,7006,개원,2018-09-10,2018-09-10,2021-10-17
